movie_id,title,genres,title_length,text_for_embedding,clean_text,text_length
1848,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,21,"Borrowers, The (1997) Adventure,Children's,Comedy,Fantasy","Borrowers, The (1997) Adventure,Children's,Comedy,Fantasy",57
1849,Prince Valiant (1997),Adventure,21,Prince Valiant (1997) Adventure,Prince Valiant (1997) Adventure,31
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,34,"I Love You, Don't Touch Me! (1998) Drama,Romance","I Love You, Don't Touch Me! (1998) Drama,Romance",48
1851,Leather Jacket Love Story (1997),Drama|Romance,32,"Leather Jacket Love Story (1997) Drama,Romance","Leather Jacket Love Story (1997) Drama,Romance",46
1852,Love Walked In (1998),Drama|Thriller,21,"Love Walked In (1998) Drama,Thriller","Love Walked In (1998) Drama,Thriller",36
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,49,"Alan Smithee Film: Burn Hollywood Burn, An (1997) Comedy","Alan Smithee Film: Burn Hollywood Burn, An (1997) Comedy",56
1854,Kissing a Fool (1998),Comedy|Romance,21,"Kissing a Fool (1998) Comedy,Romance","Kissing a Fool (1998) Comedy,Romance",36
1855,Krippendorf's Tribe (1998),Comedy,26,Krippendorf's Tribe (1998) Comedy,Krippendorf's Tribe (1998) Comedy,33
1856,Kurt & Courtney (1998),Documentary|Musical,22,"Kurt & Courtney (1998) Documentary,Musical","Kurt & Courtney (1998) Documentary,Musical",42
1857,"Real Blonde, The (1997)",Comedy,23,"Real Blonde, The (1997) Comedy","Real Blonde, The (1997) Comedy",30
1858,Mr. Nice Guy (1997),Action|Comedy,19,"Mr. Nice Guy (1997) Action,Comedy","Mr. Nice Guy (1997) Action,Comedy",33
1859,Taste of Cherry (1997),Drama,22,Taste of Cherry (1997) Drama,Taste of Cherry (1997) Drama,28
1860,Character (Karakter) (1997),Drama,27,Character (Karakter) (1997) Drama,Character (Karakter) (1997) Drama,33
1861,Junk Mail (1997),Comedy|Thriller,16,"Junk Mail (1997) Comedy,Thriller","Junk Mail (1997) Comedy,Thriller",32
1862,Species II (1998),Horror|Sci-Fi,17,"Species II (1998) Horror,Sci-Fi","Species II (1998) Horror,Sci-Fi",31
1863,Major League: Back to the Minors (1998),Comedy,39,Major League: Back to the Minors (1998) Comedy,Major League: Back to the Minors (1998) Comedy,46
1864,Sour Grapes (1998),Comedy,18,Sour Grapes (1998) Comedy,Sour Grapes (1998) Comedy,25
1865,Wild Man Blues (1998),Documentary,21,Wild Man Blues (1998) Documentary,Wild Man Blues (1998) Documentary,33
1866,"Big Hit, The (1998)",Action|Comedy,19,"Big Hit, The (1998) Action,Comedy","Big Hit, The (1998) Action,Comedy",33
1867,Tarzan and the Lost City (1998),Action|Adventure,31,"Tarzan and the Lost City (1998) Action,Adventure","Tarzan and the Lost City (1998) Action,Adventure",48
1868,"Truce, The (1996)",Drama|War,17,"Truce, The (1996) Drama,War","Truce, The (1996) Drama,War",27
1869,Black Dog (1998),Action|Thriller,16,"Black Dog (1998) Action,Thriller","Black Dog (1998) Action,Thriller",32
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,28,"Dancer, Texas Pop. 81 (1998) Comedy,Drama","Dancer, Texas Pop. 81 (1998) Comedy,Drama",41
1871,"Friend of the Deceased, A (1997)",Comedy|Drama,32,"Friend of the Deceased, A (1997) Comedy,Drama","Friend of the Deceased, A (1997) Comedy,Drama",45
1872,Go Now (1995),Drama,13,Go Now (1995) Drama,Go Now (1995) Drama,19
1873,"Misérables, Les (1998)",Drama,22,"Misérables, Les (1998) Drama","Misérables, Les (1998) Drama",28
1874,Still Breathing (1997),Comedy|Romance,22,"Still Breathing (1997) Comedy,Romance","Still Breathing (1997) Comedy,Romance",37
1875,Clockwatchers (1997),Comedy,20,Clockwatchers (1997) Comedy,Clockwatchers (1997) Comedy,27
1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,18,"Deep Impact (1998) Action,Drama,Sci-Fi,Thriller","Deep Impact (1998) Action,Drama,Sci-Fi,Thriller",47
1877,Little Men (1998),Drama,17,Little Men (1998) Drama,Little Men (1998) Drama,23
1878,Woo (1998),Comedy|Romance,10,"Woo (1998) Comedy,Romance","Woo (1998) Comedy,Romance",25
1879,"Hanging Garden, The (1997)",Drama,26,"Hanging Garden, The (1997) Drama","Hanging Garden, The (1997) Drama",32
1880,Lawn Dogs (1997),Drama,16,Lawn Dogs (1997) Drama,Lawn Dogs (1997) Drama,22
1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,24,"Quest for Camelot (1998) Adventure,Animation,Children's,Fantasy","Quest for Camelot (1998) Adventure,Animation,Children's,Fantasy",63
1882,Godzilla (1998),Action|Sci-Fi,15,"Godzilla (1998) Action,Sci-Fi","Godzilla (1998) Action,Sci-Fi",29
1883,Bulworth (1998),Comedy,15,Bulworth (1998) Comedy,Bulworth (1998) Comedy,22
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama,37,"Fear and Loathing in Las Vegas (1998) Comedy,Drama","Fear and Loathing in Las Vegas (1998) Comedy,Drama",50
1885,"Opposite of Sex, The (1998)",Comedy|Drama,27,"Opposite of Sex, The (1998) Comedy,Drama","Opposite of Sex, The (1998) Comedy,Drama",40
1886,I Got the Hook Up (1998),Comedy,24,I Got the Hook Up (1998) Comedy,I Got the Hook Up (1998) Comedy,31
1887,Almost Heroes (1998),Adventure|Comedy,20,"Almost Heroes (1998) Adventure,Comedy","Almost Heroes (1998) Adventure,Comedy",37
1888,Hope Floats (1998),Comedy|Drama|Romance,18,"Hope Floats (1998) Comedy,Drama,Romance","Hope Floats (1998) Comedy,Drama,Romance",39
1889,Insomnia (1997),Thriller,15,Insomnia (1997) Thriller,Insomnia (1997) Thriller,24
1890,Little Boy Blue (1997),Drama,22,Little Boy Blue (1997) Drama,Little Boy Blue (1997) Drama,28
1891,"Ugly, The (1997)",Horror|Thriller,16,"Ugly, The (1997) Horror,Thriller","Ugly, The (1997) Horror,Thriller",32
1892,"Perfect Murder, A (1998)",Mystery|Thriller,24,"Perfect Murder, A (1998) Mystery,Thriller","Perfect Murder, A (1998) Mystery,Thriller",41
1893,Beyond Silence (1996),Drama,21,Beyond Silence (1996) Drama,Beyond Silence (1996) Drama,27
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,28,"Six Days Seven Nights (1998) Adventure,Comedy,Romance","Six Days Seven Nights (1998) Adventure,Comedy,Romance",53
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,24,"Can't Hardly Wait (1998) Comedy,Drama,Romance","Can't Hardly Wait (1998) Comedy,Drama,Romance",45
1896,Cousin Bette (1998),Comedy,19,Cousin Bette (1998) Comedy,Cousin Bette (1998) Comedy,26
1897,High Art (1998),Drama|Romance,15,"High Art (1998) Drama,Romance","High Art (1998) Drama,Romance",29
1898,"Land Girls, The (1998)",Drama|War,22,"Land Girls, The (1998) Drama,War","Land Girls, The (1998) Drama,War",32
1899,Passion in the Desert (1998),Adventure|Drama,28,"Passion in the Desert (1998) Adventure,Drama","Passion in the Desert (1998) Adventure,Drama",44
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,50,"Children of Heaven, The (Bacheha-Ye Aseman) (1997) Drama","Children of Heaven, The (Bacheha-Ye Aseman) (1997) Drama",56
1901,Dear Jesse (1997),Documentary,17,Dear Jesse (1997) Documentary,Dear Jesse (1997) Documentary,29
1902,Dream for an Insomniac (1996),Drama|Romance,29,"Dream for an Insomniac (1996) Drama,Romance","Dream for an Insomniac (1996) Drama,Romance",43
1903,Hav Plenty (1997),Comedy,17,Hav Plenty (1997) Comedy,Hav Plenty (1997) Comedy,24
1904,Henry Fool (1997),Comedy|Drama,17,"Henry Fool (1997) Comedy,Drama","Henry Fool (1997) Comedy,Drama",30
1905,Marie Baie Des Anges (1997),Drama,27,Marie Baie Des Anges (1997) Drama,Marie Baie Des Anges (1997) Drama,33
1906,Mr. Jealousy (1997),Comedy|Romance,19,"Mr. Jealousy (1997) Comedy,Romance","Mr. Jealousy (1997) Comedy,Romance",34
1907,Mulan (1998),Animation|Children's,12,"Mulan (1998) Animation,Children's","Mulan (1998) Animation,Children's",33
1908,Resurrection Man (1998),Drama|Thriller,23,"Resurrection Man (1998) Drama,Thriller","Resurrection Man (1998) Drama,Thriller",38
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,37,"X-Files: Fight the Future, The (1998) Mystery,Sci-Fi,Thriller","X-Files: Fight the Future, The (1998) Mystery,Sci-Fi,Thriller",61
1910,I Went Down (1997),Action|Comedy|Crime,18,"I Went Down (1997) Action,Comedy,Crime","I Went Down (1997) Action,Comedy,Crime",38
1911,Doctor Dolittle (1998),Comedy,22,Doctor Dolittle (1998) Comedy,Doctor Dolittle (1998) Comedy,29
1912,Out of Sight (1998),Action|Crime|Romance,19,"Out of Sight (1998) Action,Crime,Romance","Out of Sight (1998) Action,Crime,Romance",40
1913,Picnic at Hanging Rock (1975),Drama|Mystery,29,"Picnic at Hanging Rock (1975) Drama,Mystery","Picnic at Hanging Rock (1975) Drama,Mystery",43
1914,Smoke Signals (1998),Comedy|Drama,20,"Smoke Signals (1998) Comedy,Drama","Smoke Signals (1998) Comedy,Drama",33
1915,Voyage to the Beginning of the World (1997),Drama,43,Voyage to the Beginning of the World (1997) Drama,Voyage to the Beginning of the World (1997) Drama,49
1916,Buffalo 66 (1998),Action|Comedy|Drama,17,"Buffalo 66 (1998) Action,Comedy,Drama","Buffalo 66 (1998) Action,Comedy,Drama",37
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,17,"Armageddon (1998) Action,Adventure,Sci-Fi,Thriller","Armageddon (1998) Action,Adventure,Sci-Fi,Thriller",50
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,22,"Lethal Weapon 4 (1998) Action,Comedy,Crime,Drama","Lethal Weapon 4 (1998) Action,Comedy,Crime,Drama",48
1919,Madeline (1998),Children's|Comedy,15,"Madeline (1998) Children's,Comedy","Madeline (1998) Children's,Comedy",33
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,21,"Small Soldiers (1998) Animation,Children's,Fantasy,War","Small Soldiers (1998) Animation,Children's,Fantasy,War",54
1921,Pi (1998),Sci-Fi|Thriller,9,"Pi (1998) Sci-Fi,Thriller","Pi (1998) Sci-Fi,Thriller",25
1922,Whatever (1998),Drama,15,Whatever (1998) Drama,Whatever (1998) Drama,21
1923,There's Something About Mary (1998),Comedy,35,There's Something About Mary (1998) Comedy,There's Something About Mary (1998) Comedy,42
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,30,"Plan 9 from Outer Space (1958) Horror,Sci-Fi","Plan 9 from Outer Space (1958) Horror,Sci-Fi",44
1925,Wings (1927),Drama|Romance|War,12,"Wings (1927) Drama,Romance,War","Wings (1927) Drama,Romance,War",30
1926,"Broadway Melody, The (1929)",Musical,27,"Broadway Melody, The (1929) Musical","Broadway Melody, The (1929) Musical",35
1927,All Quiet on the Western Front (1930),War,37,All Quiet on the Western Front (1930) War,All Quiet on the Western Front (1930) War,41
1928,Cimarron (1931),Western,15,Cimarron (1931) Western,Cimarron (1931) Western,23
1929,Grand Hotel (1932),Drama,18,Grand Hotel (1932) Drama,Grand Hotel (1932) Drama,24
1930,Cavalcade (1933),Drama,16,Cavalcade (1933) Drama,Cavalcade (1933) Drama,22
1931,Mutiny on the Bounty (1935),Adventure,27,Mutiny on the Bounty (1935) Adventure,Mutiny on the Bounty (1935) Adventure,37
1932,"Great Ziegfeld, The (1936)",Musical,26,"Great Ziegfeld, The (1936) Musical","Great Ziegfeld, The (1936) Musical",34
1933,"Life of Émile Zola, The (1937)",Drama,30,"Life of Émile Zola, The (1937) Drama","Life of Émile Zola, The (1937) Drama",36
1934,You Can't Take It With You (1938),Comedy,33,You Can't Take It With You (1938) Comedy,You Can't Take It With You (1938) Comedy,40
1935,How Green Was My Valley (1941),Drama,30,How Green Was My Valley (1941) Drama,How Green Was My Valley (1941) Drama,36
1936,Mrs. Miniver (1942),Drama|War,19,"Mrs. Miniver (1942) Drama,War","Mrs. Miniver (1942) Drama,War",29
1937,Going My Way (1944),Comedy,19,Going My Way (1944) Comedy,Going My Way (1944) Comedy,26
1938,"Lost Weekend, The (1945)",Drama,24,"Lost Weekend, The (1945) Drama","Lost Weekend, The (1945) Drama",30
1939,"Best Years of Our Lives, The (1946)",Drama|War,35,"Best Years of Our Lives, The (1946) Drama,War","Best Years of Our Lives, The (1946) Drama,War",45
1940,Gentleman's Agreement (1947),Drama,28,Gentleman's Agreement (1947) Drama,Gentleman's Agreement (1947) Drama,34
1941,Hamlet (1948),Drama,13,Hamlet (1948) Drama,Hamlet (1948) Drama,19
1942,All the King's Men (1949),Drama,25,All the King's Men (1949) Drama,All the King's Men (1949) Drama,31
1943,"Greatest Show on Earth, The (1952)",Drama,34,"Greatest Show on Earth, The (1952) Drama","Greatest Show on Earth, The (1952) Drama",40
1944,From Here to Eternity (1953),Drama|Romance|War,28,"From Here to Eternity (1953) Drama,Romance,War","From Here to Eternity (1953) Drama,Romance,War",46
1945,On the Waterfront (1954),Crime|Drama,24,"On the Waterfront (1954) Crime,Drama","On the Waterfront (1954) Crime,Drama",36
1946,Marty (1955),Drama|Romance,12,"Marty (1955) Drama,Romance","Marty (1955) Drama,Romance",26
1947,West Side Story (1961),Musical|Romance,22,"West Side Story (1961) Musical,Romance","West Side Story (1961) Musical,Romance",38
1948,Tom Jones (1963),Comedy,16,Tom Jones (1963) Comedy,Tom Jones (1963) Comedy,23
1949,"Man for All Seasons, A (1966)",Drama,29,"Man for All Seasons, A (1966) Drama","Man for All Seasons, A (1966) Drama",35
1950,In the Heat of the Night (1967),Drama|Mystery,31,"In the Heat of the Night (1967) Drama,Mystery","In the Heat of the Night (1967) Drama,Mystery",45
1951,Oliver! (1968),Musical,14,Oliver! (1968) Musical,Oliver! (1968) Musical,22
1952,Midnight Cowboy (1969),Drama,22,Midnight Cowboy (1969) Drama,Midnight Cowboy (1969) Drama,28
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,29,"French Connection, The (1971) Action,Crime,Drama,Thriller","French Connection, The (1971) Action,Crime,Drama,Thriller",57
1954,Rocky (1976),Action|Drama,12,"Rocky (1976) Action,Drama","Rocky (1976) Action,Drama",25
1955,Kramer Vs. Kramer (1979),Drama,24,Kramer Vs. Kramer (1979) Drama,Kramer Vs. Kramer (1979) Drama,30
1956,Ordinary People (1980),Drama,22,Ordinary People (1980) Drama,Ordinary People (1980) Drama,28
1957,Chariots of Fire (1981),Drama,23,Chariots of Fire (1981) Drama,Chariots of Fire (1981) Drama,29
1958,Terms of Endearment (1983),Comedy|Drama,26,"Terms of Endearment (1983) Comedy,Drama","Terms of Endearment (1983) Comedy,Drama",39
1959,Out of Africa (1985),Drama|Romance,20,"Out of Africa (1985) Drama,Romance","Out of Africa (1985) Drama,Romance",34
1960,"Last Emperor, The (1987)",Drama|War,24,"Last Emperor, The (1987) Drama,War","Last Emperor, The (1987) Drama,War",34
1961,Rain Man (1988),Drama,15,Rain Man (1988) Drama,Rain Man (1988) Drama,21
1962,Driving Miss Daisy (1989),Drama,25,Driving Miss Daisy (1989) Drama,Driving Miss Daisy (1989) Drama,31
1963,Take the Money and Run (1969),Comedy,29,Take the Money and Run (1969) Comedy,Take the Money and Run (1969) Comedy,36
1964,Klute (1971),Drama|Mystery,12,"Klute (1971) Drama,Mystery","Klute (1971) Drama,Mystery",26
1965,Repo Man (1984),Comedy|Sci-Fi,15,"Repo Man (1984) Comedy,Sci-Fi","Repo Man (1984) Comedy,Sci-Fi",29
1966,Metropolitan (1990),Comedy,19,Metropolitan (1990) Comedy,Metropolitan (1990) Comedy,26
1967,Labyrinth (1986),Adventure|Children's|Fantasy,16,"Labyrinth (1986) Adventure,Children's,Fantasy","Labyrinth (1986) Adventure,Children's,Fantasy",45
1968,"Breakfast Club, The (1985)",Comedy|Drama,26,"Breakfast Club, The (1985) Comedy,Drama","Breakfast Club, The (1985) Comedy,Drama",39
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,58,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985) Horror","Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985) Horror",65
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,51,"Nightmare on Elm Street 3: Dream Warriors, A (1987) Horror","Nightmare on Elm Street 3: Dream Warriors, A (1987) Horror",58
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,53,"Nightmare on Elm Street 4: The Dream Master, A (1988) Horror","Nightmare on Elm Street 4: The Dream Master, A (1988) Horror",60
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,52,"Nightmare on Elm Street 5: The Dream Child, A (1989) Horror","Nightmare on Elm Street 5: The Dream Child, A (1989) Horror",59
1973,Freddy's Dead: The Final Nightmare (1991),Horror,41,Freddy's Dead: The Final Nightmare (1991) Horror,Freddy's Dead: The Final Nightmare (1991) Horror,48
1974,Friday the 13th (1980),Horror,22,Friday the 13th (1980) Horror,Friday the 13th (1980) Horror,29
1975,Friday the 13th Part 2 (1981),Horror,29,Friday the 13th Part 2 (1981) Horror,Friday the 13th Part 2 (1981) Horror,36
1976,Friday the 13th Part 3: 3D (1982),Horror,33,Friday the 13th Part 3: 3D (1982) Horror,Friday the 13th Part 3: 3D (1982) Horror,40
1977,Friday the 13th: The Final Chapter (1984),Horror,41,Friday the 13th: The Final Chapter (1984) Horror,Friday the 13th: The Final Chapter (1984) Horror,48
1978,Friday the 13th Part V: A New Beginning (1985),Horror,46,Friday the 13th Part V: A New Beginning (1985) Horror,Friday the 13th Part V: A New Beginning (1985) Horror,53
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,43,Friday the 13th Part VI: Jason Lives (1986) Horror,Friday the 13th Part VI: Jason Lives (1986) Horror,50
1980,Friday the 13th Part VII: The New Blood (1988),Horror,46,Friday the 13th Part VII: The New Blood (1988) Horror,Friday the 13th Part VII: The New Blood (1988) Horror,53
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,55,Friday the 13th Part VIII: Jason Takes Manhattan (1989) Horror,Friday the 13th Part VIII: Jason Takes Manhattan (1989) Horror,62
1982,Halloween (1978),Horror,16,Halloween (1978) Horror,Halloween (1978) Horror,23
1983,Halloween II (1981),Horror,19,Halloween II (1981) Horror,Halloween II (1981) Horror,26
1984,Halloween III: Season of the Witch (1983),Horror,41,Halloween III: Season of the Witch (1983) Horror,Halloween III: Season of the Witch (1983) Horror,48
1985,Halloween 4: The Return of Michael Myers (1988),Horror,47,Halloween 4: The Return of Michael Myers (1988) Horror,Halloween 4: The Return of Michael Myers (1988) Horror,54
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,48,Halloween 5: The Revenge of Michael Myers (1989) Horror,Halloween 5: The Revenge of Michael Myers (1989) Horror,55
1987,Prom Night (1980),Horror,17,Prom Night (1980) Horror,Prom Night (1980) Horror,24
1988,Hello Mary Lou: Prom Night II (1987),Horror,36,Hello Mary Lou: Prom Night II (1987) Horror,Hello Mary Lou: Prom Night II (1987) Horror,43
1989,Prom Night III: The Last Kiss (1989),Horror,36,Prom Night III: The Last Kiss (1989) Horror,Prom Night III: The Last Kiss (1989) Horror,43
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,42,Prom Night IV: Deliver Us From Evil (1992) Horror,Prom Night IV: Deliver Us From Evil (1992) Horror,49
1991,Child's Play (1988),Horror,19,Child's Play (1988) Horror,Child's Play (1988) Horror,26
1992,Child's Play 2 (1990),Horror,21,Child's Play 2 (1990) Horror,Child's Play 2 (1990) Horror,28
1993,Child's Play 3 (1992),Horror,21,Child's Play 3 (1992) Horror,Child's Play 3 (1992) Horror,28
1994,Poltergeist (1982),Horror|Thriller,18,"Poltergeist (1982) Horror,Thriller","Poltergeist (1982) Horror,Thriller",34
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,37,"Poltergeist II: The Other Side (1986) Horror,Thriller","Poltergeist II: The Other Side (1986) Horror,Thriller",53
1996,Poltergeist III (1988),Horror|Thriller,22,"Poltergeist III (1988) Horror,Thriller","Poltergeist III (1988) Horror,Thriller",38
1997,"Exorcist, The (1973)",Horror,20,"Exorcist, The (1973) Horror","Exorcist, The (1973) Horror",27
